redirect_group	source	target	code	status
Verwijzingen	/product-categorie/beton-cire/bruin/	https://beton-cire-webshop.nl/product-categorie/beton-cire/original/bruin-original/	301	enabled
Verwijzingen	/product-categorie/beton-cire/easyline-kant-en-klaar/	https://beton-cire-webshop.nl/product-categorie/beton-cire/easyline/	301	enabled
Verwijzingen	/product-categorie/beton-cire/easyline-kant-en-klaar/beige/	https://beton-cire-webshop.nl/product-categorie/beton-cire/easyline/easyline-beige/	301	enabled
Verwijzingen	/product-categorie/beton-cire/easyline-kant-en-klaar/blauw/	https://beton-cire-webshop.nl/product-categorie/beton-cire/easyline/easyline-blauw/	301	enabled
Verwijzingen	/product-categorie/beton-cire/easyline-kant-en-klaar/bruin/	https://beton-cire-webshop.nl/product-categorie/beton-cire/easyline/easyline-bruin/	301	enabled
Verwijzingen	/product-categorie/beton-cire/easyline-kant-en-klaar/easylinegrijs/	https://beton-cire-webshop.nl/product-categorie/beton-cire/easyline/easyline-grijs/	301	enabled
Verwijzingen	/product-categorie/beton-cire/easyline-kant-en-klaar/easylinegroen/	https://beton-cire-webshop.nl/product-categorie/beton-cire/easyline/easyline-groen/	301	enabled
Verwijzingen	/product-categorie/beton-cire/easyline-kant-en-klaar/easylineroze/	https://beton-cire-webshop.nl/product-categorie/beton-cire/easyline/easyline-roze/	301	enabled
Verwijzingen	/product-categorie/beton-cire/easyline-kant-en-klaar/easylinetaupe/	https://beton-cire-webshop.nl/product-categorie/beton-cire/easyline/easyline-taupe/	301	enabled
Verwijzingen	/product-categorie/beton-cire/easyline-kant-en-klaar/easylinezwart/	https://beton-cire-webshop.nl/product-categorie/beton-cire/easyline/easyline-zwart/	301	enabled
Verwijzingen	/product-categorie/beton-cire/easyline-kant-en-klaar/grijs/	https://beton-cire-webshop.nl/product-categorie/beton-cire/easyline/easyline-grijs/	301	enabled
Verwijzingen	/product-categorie/beton-cire/easyline-kant-en-klaar/groen/	https://beton-cire-webshop.nl/product-categorie/beton-cire/easyline/easyline-groen/	301	enabled
Verwijzingen	/product-categorie/beton-cire/easyline-kant-en-klaar/rood/	https://beton-cire-webshop.nl/product-categorie/beton-cire/easyline/easyline-rood/	301	enabled
Verwijzingen	/product-categorie/beton-cire/easyline-kant-en-klaar/zwart/	https://beton-cire-webshop.nl/product-categorie/beton-cire/easyline/easyline-zwart/	301	enabled
Verwijzingen	/product-categorie/beton-cire/grijs/	https://beton-cire-webshop.nl/product-categorie/beton-cire/original/grijs-original/	301	enabled
Verwijzingen	/product-categorie/beton-cire/groen/	https://beton-cire-webshop.nl/product-categorie/beton-cire/original/groen-original/	301	enabled
Verwijzingen	/product-categorie/beton-cire/original/originalrood/	https://beton-cire-webshop.nl/product-categorie/beton-cire/original/original-rood/	301	enabled
Verwijzingen	/product-categorie/beton-cire/original/page/2/	https://beton-cire-webshop.nl/beton-cire-original/	301	enabled
Verwijzingen	/product-categorie/beton-cire/rood/	https://beton-cire-webshop.nl/product-categorie/beton-cire/original/original-rood/	301	enabled
Verwijzingen	/product-categorie/beton-cire/roze/	https://beton-cire-webshop.nl/product-categorie/beton-cire/original/roze-original/	301	enabled
Verwijzingen	/product-categorie/beton-cire/taupe/	https://beton-cire-webshop.nl/product-categorie/beton-cire/original/taupe-original/	301	enabled
Verwijzingen	/product-categorie/beton-cire/wit/	https://beton-cire-webshop.nl/product-categorie/beton-cire/original/wit-original/	301	enabled
Verwijzingen	/product-categorie/beton-cire/zand/	https://beton-cire-webshop.nl/product-categorie/beton-cire/original/zand-original/	301	enabled
Verwijzingen	/product-categorie/beton-cire/zwart/	https://beton-cire-webshop.nl/product-categorie/beton-cire/original/zwart-original/	301	enabled
Verwijzingen	/product-categorie/betonlook-verf/	https://beton-cire-webshop.nl/betonlook-verf/	301	enabled
Verwijzingen	/product-categorie/croco-stuc/	https://beton-cire-webshop.nl/croco-stuc/	301	enabled
Verwijzingen	/pu-voor-de-keuken-2m2-voor-2-lagen/	https://beton-cire-webshop.nl/pu-voor-de-keuken-spatscherm-2m%C2%B2-voor-2-lagen/	301	enabled
Verwijzingen	/pu-voor-vloer-muur-badkamer-trap-meubel-4m2/	https://beton-cire-webshop.nl/pu-voor-vloer-muur-badkamer-trap-meubel-4m2-basis-pu/	301	enabled
Verwijzingen	/ruimtes/badkamer-tegels-bedekken-met-beton-cire/	https://beton-cire-webshop.nl/ruimtes/beton-cire-over-tegels/	301	enabled
Verwijzingen	/ruimtes/badkamer/	/ruimtes/beton-cire-badkamer/	301	enabled
Verwijzingen	/ruimtes/beton-cire-meubel/	/ruimtes/beton-cire-woonkamer/	301	enabled
Verwijzingen	/ruimtes/betonlook/	https://beton-cire-webshop.nl/stucsoorten/betonlook/	301	enabled
Verwijzingen	/ruimtes/keuken/	/ruimtes/beton-cire-keuken/	301	enabled
Verwijzingen	/ruimtes/meubel/	/ruimtes/beton-cire-woonkamer/	301	enabled
Verwijzingen	/ruimtes/meubels/	https://beton-cire-webshop.nl/ruimtes/beton-cire-woonkamer/	301	enabled
Verwijzingen	/ruimtes/muren/	https://beton-cire-webshop.nl/ruimtes/beton-cire-wand/	301	enabled
Verwijzingen	/ruimtes/muur/	/ruimtes/beton-cire-wand/	301	enabled
Verwijzingen	/ruimtes/over-tegels/	https://beton-cire-webshop.nl/ruimtes/beton-cire-over-tegels/	301	enabled
Verwijzingen	/ruimtes/toilet/	https://beton-cire-webshop.nl/ruimtes/beton-cire-toilet/	301	enabled
Verwijzingen	/ruimtes/trappen/	https://beton-cire-webshop.nl/ruimtes/beton-cire-trappen/	301	enabled
Verwijzingen	/ruimtes/vloer/	https://beton-cire-webshop.nl/ruimtes/beton-cire-vloer/	301	enabled
Verwijzingen	/ruimtes/vloeren/	https://beton-cire-webshop.nl/ruimtes/beton-cire-vloer/	301	enabled
Verwijzingen	/smartdeco-blog/	https://beton-cire-webshop.nl/blog/	301	enabled
Verwijzingen	/snelstart-gids-aan-de-slag-met-beton-cire-tips-trics/	https://beton-cire-webshop.nl/keuzehulp/snelstartgids/	301	enabled
Verwijzingen	/snelstartgids/	https://beton-cire-webshop.nl/keuzehulp/snelstartgids/	301	enabled
Verwijzingen	/steden/	/locatie/	301	enabled
Verwijzingen	/structuur-borstel/	https://beton-cire-webshop.nl/structuur-spaan/	301	enabled
Verwijzingen	/tegel-egalisatie/	https://beton-cire-webshop.nl/ruimtes/beton-cire-over-tegels/	301	enabled
Verwijzingen	/toepassingen/badkamer-landing/	https://beton-cire-webshop.nl/ruimtes/beton-cire-badkamer/	301	enabled
Verwijzingen	/toepassingen/badkamer/	https://beton-cire-webshop.nl/ruimtes/beton-cire-badkamer/	301	enabled
Verwijzingen	/toepassingen/beton-cire-badkamer-douche/	https://beton-cire-webshop.nl/ruimtes/beton-cire-badkamer/	301	enabled
Verwijzingen	/toepassingen/prijzen-betonlook/	https://beton-cire-webshop.nl/	301	enabled
Verwijzingen	/veel-gestelde-vragen/	/veelgestelde-vragen/	301	enabled
Verwijzingen	/verzending-retourneren/	https://beton-cire-webshop.nl/verzending/	301	enabled
Verwijzingen	/voordelen-en-nadelen-beton-cire-badkamer/	https://beton-cire-webshop.nl/keuzehulp/voordelen-en-nadelen-beton-cire-badkamer/	301	enabled
Verwijzingen	/wat-is-beton-cire/	https://beton-cire-webshop.nl/kennisbank/wat-is-beton-cire/	301	enabled
Verwijzingen	/waterdicht-afwerken/	https://beton-cire-webshop.nl/kennisbank/waterdicht-afwerken/	301	enabled
Verwijzingen	/welke-materialen-gereedschappen/	https://beton-cire-webshop.nl/kennisbank/beton-cire-aanbrengen/	301	enabled
Verwijzingen	/welke-soorten-beton-cire-zijn-er/	https://beton-cire-webshop.nl/kennisbank/welke-soorten-beton-cire-zijn-er/	301	enabled
Verwijzingen	/welke-voorbereidingen-moeten-er-getroffen-worden/	https://beton-cire-webshop.nl/kennisbank/welke-voorbereidingen-moeten-er-getroffen-worden/	301	enabled
Verwijzingen	/wij-zijn-smartdeco/	https://beton-cire-webshop.nl/	301	enabled
Verwijzingen	/workshop-op-locatie-met-een-specialist/	https://beton-cire-webshop.nl/workshops/	301	enabled
Verwijzingen	/wp-content/uploads/2020/11/easyline-technische-uitleg-overig.pdf	https://beton-cire-webshop.nl/wp-content/uploads/2024/02/Easyline-beschrijving-2-2024.pdf	301	enabled
Verwijzingen	/wp-content/uploads/2022/10/ruimtes-muren-voorbeeld-2-1.webp	https://beton-cire-webshop.nl/wp-content/uploads/2024/02/IMG_7209-scaled-1-1024x683.jpeg	301	enabled
Verwijzingen	/wp-content/uploads/2022/11/handleiding-beton-cire-easyline-andere-toepassingen-hu.pdf	https://beton-cire-webshop.nl/wp-content/uploads/2024/02/Easyline-beschrijving-2-2024.pdf	301	enabled
Verwijzingen	/wp-content/uploads/2022/11/handleiding-beton-cire-easyline-andere-toepassingen-nl.pdf	https://beton-cire-webshop.nl/wp-content/uploads/2024/02/Easyline-beschrijving-2-2024.pdf	301	enabled
Verwijzingen	/wp-content/uploads/2022/11/handleiding-beton-cire-easyline-keuken-hu.pdf	https://beton-cire-webshop.nl/wp-content/uploads/2024/02/Easyline-beschrijving-2-2024.pdf	301	enabled
Verwijzingen	/wp-content/uploads/2022/11/handleiding-beton-cire-easyline-keuken-nl.pdf	https://beton-cire-webshop.nl/wp-content/uploads/2024/02/Easyline-beschrijving-2-2024.pdf	301	enabled
Verwijzingen	/wp-content/uploads/2022/11/handleiding-beton-cire-original-nl.pdf	https://beton-cire-webshop.nl/wp-content/uploads/2024/02/handleiding-beton-cire-original-nl-2024.pdf	301	enabled
Verwijzingen	/wp-content/uploads/2022/11/handleiding-metallic-velvet-en.pdf	https://beton-cire-webshop.nl/wp-content/uploads/2024/05/Manual-Metallic-Velvet-.pdf	301	enabled
Verwijzingen	/wp-content/uploads/2022/11/handleiding-metallic-velvet-nl.pdf	https://beton-cire-webshop.nl/wp-content/uploads/2024/05/Handleiding-Metallic-Velvet.pdf	301	enabled
Verwijzingen	/wp-content/uploads/2022/12/handleiding-pu-color-nl.pdf	https://beton-cire-webshop.nl/wp-content/uploads/2024/05/Handleiding-PU-Color.pdf	301	enabled
Verwijzingen	/wp-content/uploads/2023/02/Handleiding-Beton-Cire-EasyLine-All-in-One-PDF.pdf	https://beton-cire-webshop.nl/wp-content/uploads/2024/02/Handleiding-Beton-Cire-EasyLine-All-in-One-24.pdf	301	enabled
